;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39
ID;;Use Case;;Section;;Sub-Section;;Item;;;;;Quantifiable impact;;;;;Non quantifiable impact;;Zone 1 (USA);Zone 1 (USA);Zone 2;Zone 2;Zone 3;Zone 3;Zone 4;Zone 4;Zone 5;Zone 5;Zone 6;Zone 6;Zone 7;Zone 7;Zone 8;Zone 8;Zone 9;Zone 9;Zone 10;Zone 10
#;Item ID;Use Case Name;Use Case Venue;ID;Name;ID;Name;Item #;Benefits Item;Reference Unit;Comments;Impact min on Baseline Units Consumption (+/- %);Impact max on Baseline Units Consumption (+/- %);Impact min on Baseline $ Cost / Unit (+/- %);Impact max on Baseline $ Cost / Unit (+/- %);Impact min on existing revenues (%);Impact max on existing revenues (%);Impact (rating 1-10);Probability (0-100%);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($);Baseline Cost per Unit (Monthly);Price per Unit (Monthly, ($)
2020;Back to Work Package -Retail / Malls / Small shops-7.7-Item #5;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,7;BW - Retail / Malls / Small shops- Customer - Wider Cash Benefits ;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2021;Back to Work Package -Retail / Malls / Small shops-7.7-Item #6;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,7;BW - Retail / Malls / Small shops- Customer - Wider Cash Benefits ;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2022;Back to Work Package -Retail / Malls / Small shops-7.7-Item #7;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,7;BW - Retail / Malls / Small shops- Customer - Wider Cash Benefits ;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2023;Back to Work Package -Retail / Malls / Small shops-7.7-Item #8;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,7;BW - Retail / Malls / Small shops- Customer - Wider Cash Benefits ;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2024;Back to Work Package -Retail / Malls / Small shops-7.7-Item #9;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,7;BW - Retail / Malls / Small shops- Customer - Wider Cash Benefits ;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2025;Back to Work Package -Retail / Malls / Small shops-7.7-Item #10;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,7;BW - Retail / Malls / Small shops- Customer - Wider Cash Benefits ;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2026;Back to Work Package -Retail / Malls / Small shops-7.8-Item #1;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #1;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2027;Back to Work Package -Retail / Malls / Small shops-7.8-Item #2;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #2;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2028;Back to Work Package -Retail / Malls / Small shops-7.8-Item #3;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #3;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2029;Back to Work Package -Retail / Malls / Small shops-7.8-Item #4;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #4;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2030;Back to Work Package -Retail / Malls / Small shops-7.8-Item #5;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #5;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2031;Back to Work Package -Retail / Malls / Small shops-7.8-Item #6;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #6;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2032;Back to Work Package -Retail / Malls / Small shops-7.8-Item #7;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #7;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2033;Back to Work Package -Retail / Malls / Small shops-7.8-Item #8;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #8;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2034;Back to Work Package -Retail / Malls / Small shops-7.8-Item #9;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #9;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2035;Back to Work Package -Retail / Malls / Small shops-7.8-Item #10;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,8;BW - Retail / Malls / Small shops- Customer - Quantifiable, non-monetizable benefits ;Item #10;;;;;;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2036;Back to Work Package -Retail / Malls / Small shops-7.9-Item #1;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #1;Improved sense of security;Rate on a scale from 1-low to 10-high;BW-I.3.1;NA#;NA#;NA#;NA#;;;8;80%;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2037;Back to Work Package -Retail / Malls / Small shops-7.9-Item #2;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #2;Enhanced user satisfaction and experience;Rate on a scale from 1-low to 10-high;BW-I.3.2;NA#;NA#;NA#;NA#;;;4;40%;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2038;Back to Work Package -Retail / Malls / Small shops-7.9-Item #3;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #3;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2039;Back to Work Package -Retail / Malls / Small shops-7.9-Item #4;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #4;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2040;Back to Work Package -Retail / Malls / Small shops-7.9-Item #5;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #5;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2041;Back to Work Package -Retail / Malls / Small shops-7.9-Item #6;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #6;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2042;Back to Work Package -Retail / Malls / Small shops-7.9-Item #7;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #7;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2043;Back to Work Package -Retail / Malls / Small shops-7.9-Item #8;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #8;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2044;Back to Work Package -Retail / Malls / Small shops-7.9-Item #9;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #9;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2045;Back to Work Package -Retail / Malls / Small shops-7.9-Item #10;Back to Work Package ;Retail / Malls / Small shops;7.;BW - Retail / Malls / Small shops- Customer;7,9;BW - Retail / Malls / Small shops- Customer - Non quantifiable  benefits ;Item #10;;Likert scale;;NA#;NA#;NA#;NA#;;;;;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#;NA#
2046;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #1;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #1;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2047;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #2;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #2;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2048;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #3;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2049;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #4;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2050;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #5;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2051;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #6;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2052;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #7;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2053;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #8;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2054;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #9;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2055;Back to Work Package -Event, Cultural & Sports Facilities-7.4-Item #10;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,4;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (New) ;Item #10;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2056;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #1;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #1;Restauration of Business activity and resulting Revenues ;Current Total revenue stream in premises each month;BW-I.1.1;NA#;NA#;NA#;NA#;5%;20%;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2057;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #2;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #2;Enhanced Tax revenues from growing activity;Current total taxes by stakeholders in premises each month;BW-I.1.2;NA#;NA#;NA#;NA#;5%;20%;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2058;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #3;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #3;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2059;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #4;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #4;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2060;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #5;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #5;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2061;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #6;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #6;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2062;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #7;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #7;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2063;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #8;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #8;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2064;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #9;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #9;;;;NA#;NA#;NA#;NA#;;;NA#;NA#;NA#;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;
2065;Back to Work Package -Event, Cultural & Sports Facilities-7.5-Item #10;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,5;BW - Event, Cultural & Sports Facilities- Customer - UC Revenues (Existing);Item #10;;;;;;;;;;;;;NA#;;;;;;;;;;;;;;;;;;
2066;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #1;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #1;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2067;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #2;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #2;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2068;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #3;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2069;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #4;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2070;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #5;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2071;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #6;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #6;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2072;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #7;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #7;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2073;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #8;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #8;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2074;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #9;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #9;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2075;Back to Work Package -Event, Cultural & Sports Facilities-7.6-Item #10;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,6;BW - Event, Cultural & Sports Facilities- Customer - Cash Releasing Benefits ;Item #10;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2076;Back to Work Package -Event, Cultural & Sports Facilities-7.7-Item #1;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,7;BW - Event, Cultural & Sports Facilities- Customer - Wider Cash Benefits ;Item #1;Reduction of Cost of Mortalities due to Covid;# of mortalities due to Covid;BW-I.2.1;-5%;-20%;0%;0%;;;NA#;NA#; $9 200 000,00 ;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2077;Back to Work Package -Event, Cultural & Sports Facilities-7.7-Item #2;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,7;BW - Event, Cultural & Sports Facilities- Customer - Wider Cash Benefits ;Item #2;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2078;Back to Work Package -Event, Cultural & Sports Facilities-7.7-Item #3;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,7;BW - Event, Cultural & Sports Facilities- Customer - Wider Cash Benefits ;Item #3;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2079;Back to Work Package -Event, Cultural & Sports Facilities-7.7-Item #4;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,7;BW - Event, Cultural & Sports Facilities- Customer - Wider Cash Benefits ;Item #4;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
2080;Back to Work Package -Event, Cultural & Sports Facilities-7.7-Item #5;Back to Work Package ;Event, Cultural & Sports Facilities;7.;BW - Event, Cultural & Sports Facilities- Customer;7,7;BW - Event, Cultural & Sports Facilities- Customer - Wider Cash Benefits ;Item #5;;;;;;;;;;NA#;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#;;NA#
